timestamp,open,high,low,close,volume
1759276800000,208.6100,209.2700,208.5600,209.2500,95234.33
1759277100000,209.2500,209.3400,208.8400,208.9300,44821.40
1759277400000,208.9400,208.9600,208.4200,208.4700,55312.85
1759277700000,208.4700,208.4700,207.9200,208.1000,46763.21
1759278000000,208.1100,208.1600,207.6000,207.7200,79397.38
1759278300000,207.7300,207.9800,207.4500,207.5300,52946.00
1759278600000,207.5200,207.7500,207.2400,207.7100,58087.43
1759278900000,207.7100,207.7800,206.7300,206.9000,74693.26
1759279200000,206.9000,206.9100,206.3100,206.5700,101168.70
1759279500000,206.5700,206.8000,206.3800,206.5700,59109.67
1759279800000,206.5700,207.4700,206.5400,207.3300,71882.02
1759280100000,207.3400,207.5500,207.3100,207.4500,49126.18
1759280400000,207.4600,207.5500,207.0500,207.5000,59297.13
1759280700000,207.5000,207.8500,207.4800,207.8200,39601.40
1759281000000,207.8200,208.1900,207.7300,207.9500,44492.64
1759281300000,207.9400,208.2300,207.4700,207.5700,54490.31
1759281600000,207.5600,208.5100,207.2600,208.3700,129200.51
1759281900000,208.3700,209.0000,208.2700,208.9100,156480.27
1759282200000,208.9100,209.1200,208.2800,208.3700,68010.27
1759282500000,208.3700,209.2300,208.2900,209.1900,74149.03
1759282800000,209.2000,209.9500,209.1600,209.7800,150339.28
1759283100000,209.7700,210.6200,209.7200,210.3400,127169.31
1759283400000,210.3300,210.3400,209.6000,210.2200,62170.96
1759283700000,210.2100,210.6600,210.0200,210.5200,70410.56
1759284000000,210.5200,210.6800,210.0400,210.4800,87543.55
1759284300000,210.4800,210.8100,210.4800,210.7300,71057.73
1759284600000,210.7300,210.8300,210.2400,210.2600,55821.03
1759284900000,210.2700,210.4500,210.0600,210.3500,52168.53
1759285200000,210.3500,210.4100,210.0200,210.0300,44389.20
1759285500000,210.0300,210.1900,209.9600,210.1000,34300.39
1759285800000,210.1000,210.3500,209.5000,209.8900,77265.79
1759286100000,209.8900,210.3100,209.8100,210.0800,42869.14
1759286400000,210.0800,210.0800,209.5400,209.5600,46995.99
1759286700000,209.5600,209.7900,209.4000,209.5700,61923.16
1759287000000,209.5600,209.6700,209.2300,209.4900,38518.58
1759287300000,209.5000,209.5600,209.0800,209.1300,37044.86
1759287600000,209.1200,209.3300,208.9000,208.9400,46186.29
1759287900000,208.9500,209.4400,208.8900,209.2300,45898.28
1759288200000,209.2300,209.5400,209.0800,209.4200,47384.72
1759288500000,209.4100,209.4800,208.7600,208.9300,42234.71
1759288800000,208.9400,209.1700,208.5900,208.8800,61760.84
1759289100000,208.8800,209.2400,208.6800,208.7600,49195.42
1759289400000,208.7600,209.1200,208.7200,209.1100,31605.08
1759289700000,209.1000,209.2900,208.7000,208.7500,29217.55
1759290000000,208.7500,208.7600,207.8100,207.8500,93121.18
1759290300000,207.8500,207.8700,206.8000,206.9400,167347.88
1759290600000,206.9300,207.2400,206.6000,206.8600,173763.40
1759290900000,206.8600,206.8600,206.5200,206.6400,115777.25
1759291200000,206.6300,207.6900,206.2600,207.5300,179526.19
1759291500000,207.5400,208.1600,207.4900,207.7400,134628.96
1759291800000,207.7400,208.0600,207.6500,208.0500,61016.89
1759292100000,208.0600,208.7800,208.0200,208.6700,74068.36
1759292400000,208.6700,208.8600,208.3000,208.7800,92600.43
1759292700000,208.7700,208.9500,208.5100,208.9500,93196.96
1759293000000,208.9500,209.4400,208.7100,208.7200,101176.28
1759293300000,208.7200,209.3900,208.7000,208.8800,77400.83
1759293600000,208.8700,209.2500,208.7100,209.0000,40827.95
1759293900000,208.9900,209.2800,208.7500,209.0000,36099.54
1759294200000,209.0000,209.0100,208.0800,208.3800,71785.92
1759294500000,208.3700,208.4300,208.1400,208.4300,39205.55
1759294800000,208.4400,208.9600,208.3800,208.7700,44648.41
1759295100000,208.7800,209.7000,208.7700,209.5000,76620.07
1759295400000,209.4900,209.9400,209.3900,209.4700,63515.28
1759295700000,209.4700,209.8300,209.3100,209.7600,37260.80
1759296000000,209.7600,209.8400,208.9000,209.0100,45599.28
1759296300000,209.0100,209.2500,208.7800,209.1600,38747.17
1759296600000,209.1700,209.5500,208.7400,209.5400,62752.44
1759296900000,209.5400,209.5900,209.3100,209.4700,22178.80
1759297200000,209.4700,209.5800,209.1200,209.3000,31701.25
1759297500000,209.3000,209.4400,209.1700,209.4100,15384.00
1759297800000,209.4100,209.4800,209.0900,209.2100,22379.03
1759298100000,209.2000,209.3100,208.8600,208.8900,39957.66
1759298400000,208.8900,209.0600,208.6500,208.9900,72434.21
1759298700000,209.0000,209.2000,208.5600,208.9500,50139.70
1759299000000,208.9500,209.0000,208.7300,208.8900,27209.53
1759299300000,208.9000,209.4300,208.6400,209.0100,38277.82
1759299600000,209.0100,209.0100,207.7400,208.7900,165377.26
1759299900000,208.7800,209.1500,208.5200,208.5200,52544.86
1759300200000,208.5300,208.8300,208.3300,208.6000,29560.46
1759300500000,208.6000,208.8200,208.3900,208.7800,33526.66
1759300800000,208.7800,209.1400,208.6100,208.8500,37002.26
1759301100000,208.8600,208.9700,207.9000,208.0800,79217.88
1759301400000,208.0900,208.2200,207.7900,207.9800,48265.99
1759301700000,207.9800,208.0800,207.7900,207.8800,36514.58
1759302000000,207.8800,208.5300,207.7500,208.4100,59984.72
1759302300000,208.4100,208.6600,208.1900,208.4700,40816.19
1759302600000,208.4700,208.7800,208.3800,208.5700,23475.06
1759302900000,208.5600,209.1700,208.5300,209.0200,53605.97
1759303200000,209.0200,209.1800,208.8000,209.1500,32680.97
1759303500000,209.1500,209.4400,209.1200,209.3600,46124.63
1759303800000,209.3600,210.0600,209.3300,209.7500,162906.20
1759304100000,209.7500,209.9200,209.4500,209.5700,48037.35
1759304400000,209.5700,209.9800,209.5300,209.9700,40880.64
1759304700000,209.9600,210.1600,209.6900,209.9200,53325.53
1759305000000,209.9200,210.2600,209.8200,209.9500,45953.22
1759305300000,209.9600,210.1900,209.9500,210.0600,28036.32
1759305600000,210.0500,210.2100,209.7500,210.0900,67967.70
1759305900000,210.0800,210.5900,210.0300,210.2500,110232.39
1759306200000,210.2500,210.4900,209.9400,210.3900,63335.85
1759306500000,210.4000,210.5000,209.9300,210.3900,55317.61
1759306800000,210.4000,210.6900,209.8900,210.0000,82767.40
1759307100000,209.9900,211.6800,209.8900,211.5300,221908.76
1759307400000,211.5200,212.9800,211.5200,212.9800,447851.30
1759307700000,212.9700,214.2100,212.9500,213.9600,427879.58
1759308000000,213.9600,215.3500,213.8200,215.1500,476670.30
1759308300000,215.1500,216.0000,214.5600,215.9500,536497.36
1759308600000,215.9600,217.5000,215.3000,215.9800,802746.79
1759308900000,215.9900,216.6300,215.8100,216.4900,321820.95
1759309200000,216.4900,217.0000,215.7000,215.7500,306083.77
1759309500000,215.7400,216.7600,215.7100,216.6100,130466.40
1759309800000,216.6100,216.9100,216.3200,216.3500,183231.71
1759310100000,216.3600,216.6600,216.1200,216.4500,140270.01
1759310400000,216.4400,216.5900,215.8300,216.4400,123129.37
1759310700000,216.4400,217.3800,216.3900,217.3800,192225.30
1759311000000,217.3700,217.8690,216.8800,217.2200,243986.48
1759311300000,217.2300,217.6000,217.1000,217.6000,133482.93
1759311600000,217.6000,217.8500,217.2500,217.7600,128835.46
1759311900000,217.7500,217.8600,217.3300,217.5200,90706.90
1759312200000,217.5100,217.8900,217.4800,217.7900,80962.68
1759312500000,217.7800,217.8400,217.4800,217.4800,80893.91
1759312800000,217.4800,217.6700,217.0400,217.3100,155435.23
