timestamp,open,high,low,close,volume
1759276800000,1008.770,1012.130,1008.410,1012.090,5557.73
1759277100000,1012.120,1013.010,1011.240,1011.860,5260.53
1759277400000,1011.860,1012.250,1010.680,1012.070,2222.61
1759277700000,1012.080,1012.440,1010.960,1012.140,3692.07
1759278000000,1012.140,1013.200,1010.270,1011.350,3505.62
1759278300000,1011.350,1011.790,1010.140,1010.930,2784.95
1759278600000,1010.920,1012.840,1010.220,1012.630,2864.21
1759278900000,1012.630,1013.240,1010.100,1010.460,1996.14
1759279200000,1010.450,1010.590,1009.070,1009.990,2336.22
1759279500000,1010.000,1010.160,1009.340,1009.670,1584.15
1759279800000,1009.670,1012.550,1009.500,1012.380,1065.53
1759280100000,1012.390,1013.740,1012.200,1012.760,4023.30
1759280400000,1012.750,1013.330,1011.300,1013.330,1544.10
1759280700000,1013.330,1014.200,1012.810,1014.010,2013.06
1759281000000,1014.010,1015.850,1013.890,1015.100,4856.87
1759281300000,1015.110,1016.180,1013.510,1013.920,6204.58
1759281600000,1013.920,1014.750,1012.420,1013.320,2831.58
1759281900000,1013.330,1015.150,1012.820,1014.630,1864.03
1759282200000,1014.630,1014.700,1012.400,1013.010,1728.70
1759282500000,1013.020,1014.630,1012.740,1014.630,1313.69
1759282800000,1014.620,1016.140,1014.320,1014.320,2708.32
1759283100000,1014.320,1014.720,1013.850,1014.090,1680.28
1759283400000,1014.090,1015.550,1013.900,1015.000,2251.36
1759283700000,1015.000,1015.600,1014.400,1014.770,1985.33
1759284000000,1014.770,1014.930,1013.600,1014.700,1934.99
1759284300000,1014.700,1015.100,1014.240,1014.340,722.45
1759284600000,1014.340,1014.630,1014.050,1014.200,1028.09
1759284900000,1014.210,1014.900,1014.000,1014.750,1086.76
1759285200000,1014.750,1014.780,1013.730,1014.150,784.50
1759285500000,1014.160,1014.160,1013.420,1013.620,1067.30
1759285800000,1013.630,1013.630,1012.000,1012.840,3967.88
1759286100000,1012.850,1013.320,1012.310,1012.730,676.04
1759286400000,1012.720,1012.730,1010.670,1010.920,2345.26
1759286700000,1010.910,1011.840,1010.570,1011.120,1819.42
1759287000000,1011.110,1011.110,1009.430,1010.170,4248.41
1759287300000,1010.180,1010.290,1009.390,1009.390,1646.48
1759287600000,1009.390,1009.590,1007.430,1007.440,4252.20
1759287900000,1007.430,1008.480,1007.020,1008.070,3778.13
