timestamp,open,high,low,close,volume
1759276800000,4142.75,4149.09,4141.46,4149.09,10495.891
1759277100000,4149.09,4150.00,4145.76,4146.84,6208.573
1759277400000,4146.85,4147.00,4141.40,4143.68,5886.599
1759277700000,4143.67,4144.98,4138.08,4142.68,7141.738
1759278000000,4142.68,4143.33,4133.33,4135.38,6861.605
1759278300000,4135.38,4137.50,4128.47,4130.61,7978.666
1759278600000,4130.60,4139.36,4126.73,4138.73,10278.006
1759278900000,4138.72,4139.36,4129.34,4131.22,4754.295
1759279200000,4131.23,4132.35,4122.81,4124.37,9340.589
1759279500000,4124.36,4130.75,4120.61,4127.66,12158.950
1759279800000,4127.65,4143.62,4127.65,4143.18,12682.011
1759280100000,4143.18,4146.66,4141.46,4146.65,9759.023
1759280400000,4146.65,4147.82,4139.94,4145.48,6587.013
1759280700000,4145.48,4150.00,4145.47,4148.71,6728.307
1759281000000,4148.71,4155.39,4147.98,4148.96,12493.966
1759281300000,4148.97,4151.87,4142.39,4143.58,6373.823
1759281600000,4143.58,4150.00,4141.16,4149.31,7474.052
1759281900000,4149.31,4157.81,4147.43,4151.01,12529.270
1759282200000,4151.01,4151.78,4143.92,4144.48,4832.925
1759282500000,4144.48,4158.22,4143.92,4157.42,9010.587
1759282800000,4157.43,4165.58,4157.03,4162.28,17506.568
1759283100000,4162.29,4168.00,4161.45,4166.00,16997.006
1759283400000,4166.01,4171.52,4162.77,4170.84,9384.718
1759283700000,4170.84,4172.47,4166.84,4168.68,9222.821
1759284000000,4168.68,4168.93,4159.03,4164.28,16820.935
1759284300000,4164.28,4165.33,4160.97,4163.25,5359.492
1759284600000,4163.24,4164.35,4158.61,4161.33,5078.690
1759284900000,4161.32,4167.70,4158.78,4166.27,5128.571
1759285200000,4166.28,4167.80,4163.46,4165.51,3914.948
1759285500000,4165.52,4166.97,4164.03,4164.43,3164.202
1759285800000,4164.44,4165.00,4158.52,4161.99,4681.107
1759286100000,4161.99,4163.99,4160.30,4163.42,4849.493
1759286400000,4163.41,4163.41,4157.00,4157.24,4389.650
1759286700000,4157.24,4158.60,4150.00,4156.51,11306.854
1759287000000,4156.50,4156.75,4150.79,4154.49,7330.741
1759287300000,4154.49,4155.50,4150.54,4150.99,8746.002
1759287600000,4151.00,4151.97,4144.10,4145.23,13353.886
1759287900000,4145.24,4150.00,4143.40,4147.19,10490.026
1759288200000,4147.19,4150.00,4146.09,4148.55,5641.378
1759288500000,4148.56,4149.58,4141.61,4145.88,12043.624
1759288800000,4145.88,4148.92,4138.42,4144.60,15987.793
1759289100000,4144.60,4147.70,4138.40,4139.52,8441.537
1759289400000,4139.51,4144.30,4139.18,4144.29,4767.716
1759289700000,4144.29,4146.99,4141.00,4142.27,5400.053
1759290000000,4142.27,4142.52,4134.05,4136.00,11975.019
1759290300000,4136.01,4136.01,4128.00,4129.39,14658.378
1759290600000,4129.40,4133.02,4127.22,4128.13,14764.923
1759290900000,4128.13,4130.54,4126.05,4126.84,6141.965
1759291200000,4126.84,4141.00,4124.35,4138.58,16666.007
1759291500000,4138.58,4145.29,4138.58,4140.94,14940.782
1759291800000,4140.94,4142.10,4138.29,4139.83,5564.449
1759292100000,4139.84,4149.13,4139.20,4147.78,7868.745
1759292400000,4147.78,4148.24,4140.55,4145.16,7967.554
1759292700000,4145.17,4148.49,4142.74,4148.49,4226.062
1759293000000,4148.49,4155.00,4143.00,4143.52,18936.898
1759293300000,4143.51,4151.43,4143.15,4143.50,4246.311
1759293600000,4143.50,4147.78,4142.62,4144.70,3054.102
1759293900000,4144.71,4149.91,4143.54,4147.43,3407.113
1759294200000,4147.43,4147.43,4137.72,4138.59,6846.598
1759294500000,4138.60,4139.47,4134.28,4138.47,8481.242
1759294800000,4138.47,4143.72,4137.79,4140.99,5684.356
1759295100000,4140.99,4149.81,4140.98,4149.07,6311.723
1759295400000,4149.06,4154.95,4145.95,4147.59,9572.151
1759295700000,4147.60,4155.93,4144.54,4153.94,9610.568
1759296000000,4153.94,4153.95,4145.19,4146.79,5160.307
1759296300000,4146.79,4147.67,4142.00,4146.37,6665.875
1759296600000,4146.37,4150.74,4142.33,4150.23,4346.392
1759296900000,4150.24,4151.62,4147.77,4150.86,5769.919
1759297200000,4150.85,4151.65,4147.81,4149.32,2150.164
1759297500000,4149.31,4150.84,4147.03,4149.40,2935.358
1759297800000,4149.40,4150.43,4146.00,4146.30,3803.860
1759298100000,4146.29,4147.27,4142.00,4142.37,5613.037
1759298400000,4142.36,4145.38,4135.80,4140.19,15938.262
1759298700000,4140.19,4142.00,4132.46,4138.28,12206.171
1759299000000,4138.28,4140.00,4134.47,4139.73,5421.696
1759299300000,4139.72,4144.34,4136.51,4138.47,5455.964
1759299600000,4138.48,4138.48,4128.46,4135.30,12153.648
1759299900000,4135.29,4137.63,4131.86,4133.51,4794.440
1759300200000,4133.52,4137.26,4130.91,4136.10,4962.977
1759300500000,4136.10,4138.79,4134.78,4138.66,3260.965
1759300800000,4138.65,4140.80,4133.01,4135.64,6422.991
1759301100000,4135.65,4136.05,4121.75,4126.50,17154.241
1759301400000,4126.51,4127.24,4121.55,4123.13,10131.274
1759301700000,4123.13,4126.48,4121.33,4124.64,7277.438
1759302000000,4124.65,4131.91,4123.00,4130.56,10899.053
1759302300000,4130.56,4133.03,4126.77,4130.14,5044.788
1759302600000,4130.15,4133.30,4128.99,4132.22,4033.981
1759302900000,4132.23,4139.59,4131.89,4136.24,7111.627
1759303200000,4136.23,4137.93,4131.75,4137.01,4318.488
1759303500000,4137.02,4140.00,4136.76,4138.85,4770.180
1759303800000,4138.85,4142.51,4135.60,4138.71,9125.913
1759304100000,4138.71,4140.49,4137.10,4138.67,3890.013
1759304400000,4138.66,4141.98,4137.72,4140.93,3277.867
1759304700000,4140.93,4142.50,4137.48,4140.68,4095.666
1759305000000,4140.68,4144.21,4139.43,4142.14,6130.468
1759305300000,4142.15,4146.33,4142.15,4143.99,7948.950
1759305600000,4143.98,4148.00,4141.37,4147.60,8436.157
1759305900000,4147.61,4152.46,4145.92,4151.00,9321.482
1759306200000,4151.00,4152.62,4148.16,4152.09,10055.389
1759306500000,4152.10,4154.72,4144.87,4149.99,11268.237
1759306800000,4149.98,4155.23,4145.21,4146.98,13564.358
1759307100000,4146.99,4165.89,4145.00,4164.78,28171.175
1759307400000,4164.77,4195.00,4164.77,4193.86,99525.930
1759307700000,4193.86,4223.97,4193.23,4221.04,132387.140
1759308000000,4221.04,4274.97,4220.09,4270.65,211726.561
1759308300000,4270.65,4297.04,4267.55,4296.00,144035.228
1759308600000,4295.99,4329.00,4270.10,4291.82,306823.801
1759308900000,4291.82,4295.00,4279.01,4289.99,86360.542
1759309200000,4289.99,4294.20,4277.76,4280.11,76858.140
1759309500000,4280.11,4292.85,4278.58,4292.06,22562.013
1759309800000,4292.05,4301.01,4279.98,4284.91,54469.450
1759310100000,4284.91,4292.92,4281.51,4288.85,25152.919
1759310400000,4288.84,4291.25,4277.42,4284.53,27118.465
1759310700000,4284.54,4292.89,4279.79,4292.89,34198.902
1759311000000,4292.90,4299.33,4288.90,4297.99,22020.847
1759311300000,4298.00,4304.87,4297.59,4301.80,25279.113
1759311600000,4301.81,4304.09,4292.30,4300.67,20969.870
1759311900000,4300.66,4303.23,4298.05,4300.92,12139.898
1759312200000,4300.93,4312.32,4300.84,4311.06,20260.747
1759312500000,4311.07,4317.11,4307.31,4308.43,36152.356
1759312800000,4308.44,4310.98,4300.00,4304.41,22235.492
1759313100000,4304.42,4305.28,4295.70,4296.88,19497.207
1759313400000,4296.87,4297.33,4285.51,4287.76,31884.523
1759313700000,4287.77,4295.30,4287.30,4294.11,14138.954
1759314000000,4294.11,4295.30,4290.27,4290.75,5900.170
1759314300000,4290.76,4294.01,4286.31,4287.35,7258.288
1759314600000,4287.35,4287.94,4282.00,4282.96,13137.958
1759314900000,4282.96,4289.45,4282.95,4283.41,9851.945
1759315200000,4283.41,4287.80,4283.27,4286.99,4886.230
1759315500000,4287.00,4289.91,4285.09,4288.00,7691.648
1759315800000,4288.01,4288.01,4277.31,4278.75,18276.755
1759316100000,4278.75,4281.98,4278.50,4280.40,8143.864
1759316400000,4280.40,4290.82,4280.40,4289.50,11523.162
1759316700000,4289.50,4292.87,4287.22,4289.99,17365.781
1759317000000,4290.00,4295.28,4289.99,4295.19,8331.913
1759317300000,4295.18,4298.09,4293.78,4296.86,13325.404
1759317600000,4296.85,4303.26,4296.52,4300.06,12081.174
1759317900000,4300.06,4300.80,4294.65,4296.59,7180.023
1759318200000,4296.60,4300.52,4294.01,4298.65,8118.409
1759318500000,4298.65,4300.29,4289.16,4291.73,10363.814
1759318800000,4291.74,4294.44,4291.17,4292.03,5887.152
1759319100000,4292.01,4295.49,4290.28,4295.47,6619.350
1759319400000,4295.48,4297.00,4290.51,4294.42,5978.166
1759319700000,4294.42,4298.06,4293.25,4295.88,6980.375
1759320000000,4295.88,4301.18,4294.36,4296.09,13928.610
1759320300000,4296.10,4298.29,4290.63,4292.14,9195.335
1759320600000,4292.15,4296.68,4289.24,4295.18,7175.381
1759320900000,4295.18,4300.00,4287.00,4296.75,19663.577
1759321200000,4296.76,4312.34,4296.54,4299.66,28659.126
1759321500000,4299.66,4310.36,4298.03,4306.58,16254.061
1759321800000,4306.59,4308.00,4295.62,4297.56,11542.218
1759322100000,4297.55,4302.67,4293.67,4301.28,10339.154
1759322400000,4301.29,4303.26,4286.76,4288.77,15574.642
1759322700000,4288.76,4291.19,4286.50,4289.39,10521.234
1759323000000,4289.40,4290.64,4276.23,4279.77,33330.921
1759323300000,4279.77,4282.79,4277.60,4282.37,12533.306
1759323600000,4282.37,4284.00,4277.20,4282.37,12542.297
1759323900000,4282.37,4285.00,4280.15,4283.99,9894.063
1759324200000,4284.00,4296.00,4279.32,4296.00,30532.019
1759324500000,4295.99,4297.65,4290.46,4293.77,10567.552
